"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Identifier","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Identifier","","","",1,1,"","","","Identifier {[]} {[]}
","9.4.2.2.2","9.4.2.2.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Identifier",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Name","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Name","","","",1,1,"","","","string {[]} {[]}
","9.4.2.2.3","9.4.2.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Name",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Address","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Address","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.2.4","9.4.2.2.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Address",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.ConfidentialityIndicator","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.2.5","9.4.2.2.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.GeographicCoordinates","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.2.6","9.4.2.2.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.GeographicCoordinates",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Contact","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.4.2.4","9.4.2.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact",1,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Contact.Name","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.Name","","","",0,1,"","","","HumanName {[]} {[]}
","9.4.2.4.2","9.4.2.4.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.Name",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Contact.Telecom","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.Telecom","","","",1,*,"","","","ContactPoint {[]} {[]}
","9.4.2.4.3","9.4.2.4.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.Telecom",1,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Contact.Role","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.Role","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.4","9.4.2.4.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.Role",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Contact.ConfidentialityIndicator","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.5","9.4.2.4.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Contact.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.OtherLocations","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.4.2.3","9.4.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations",0,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.OtherLocations.LocationName","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationName","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.2","9.4.2.3.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationName",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.OtherLocations.LocationAddress","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationAddress","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.3.3","9.4.2.3.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationAddress",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.OtherLocations.LocationRole","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationRole","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.3.4","9.4.2.3.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.LocationRole",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.OtherLocations.Identifier","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.Identifier","","","",0,1,"","","","Identifier {[]} {[]}
","9.4.2.3.5","9.4.2.3.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.Identifier",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.OtherLocations.GeographicCoordinates","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.6","9.4.2.3.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.OtherLocations.GeographicCoordinates",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.5.2.3","9.5.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation",1,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.OperationType","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.OperationType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.5.2.3.2","9.5.2.3.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.OperationType",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber","","","",0,1,"","","","Identifier {[]} {[]}
","9.5.2.3.3","9.5.2.3.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.EffectiveDate","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.EffectiveDate","","","",0,1,"","","","date {[]} {[]}
","9.5.2.3.4","9.5.2.3.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.EffectiveDate",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.5.2.3.5","9.5.2.3.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation","","","",0,1,"","","","BackboneElement {[]} {[]}
","9.3.2.5","9.3.2.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Identifier","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Identifier","","","",1,1,"","","","Identifier {[]} {[]}
","9.4.2.2.2","9.4.2.2.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Identifier",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Name","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Name","","","",1,1,"","","","string {[]} {[]}
","9.4.2.2.3","9.4.2.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Name",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Address","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Address","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.2.4","9.4.2.2.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Address",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.ConfidentialityIndicator","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.2.5","9.4.2.2.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.GeographicCoordinates","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.2.6","9.4.2.2.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.GeographicCoordinates",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.4.2.4","9.4.2.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact",1,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.Name","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Name","","","",0,1,"","","","HumanName {[]} {[]}
","9.4.2.4.2","9.4.2.4.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Name",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.Telecom","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Telecom","","","",1,*,"","","","ContactPoint {[]} {[]}
","9.4.2.4.3","9.4.2.4.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Telecom",1,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.Role","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Role","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.4","9.4.2.4.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.Role",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.Contact.ConfidentialityIndicator","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.5","9.4.2.4.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.Contact.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.4.2.3","9.4.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations",0,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.LocationName","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationName","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.2","9.4.2.3.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationName",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.LocationAddress","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationAddress","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.3.3","9.4.2.3.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationAddress",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.LocationRole","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationRole","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.3.4","9.4.2.3.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.LocationRole",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.Identifier","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.Identifier","","","",0,1,"","","","Identifier {[]} {[]}
","9.4.2.3.5","9.4.2.3.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.Identifier",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.GeographicCoordinates","MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.6","9.4.2.3.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.GeographicCoordinates",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics","MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.6.2.22","9.6.2.22","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics",0,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics.CodeSystem","MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics.CodeSystem","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.6.2.22.2","9.6.2.22.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics.CodeSystem",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics.Value","MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics.Value","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.6.2.22.3","9.6.2.22.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.OtherCharacteristics.Value",1,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics","","","",0,1,"","","","BackboneElement {[]} {[]}
","9.6.2.21","9.6.2.21","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Height","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Height","","","",0,1,"","","","Quantity {[]} {[]}
","9.6.2.21.2","9.6.2.21.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Height",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Width","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Width","","","",0,1,"","","","Quantity {[]} {[]}
","9.6.2.21.3","9.6.2.21.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Width",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Depth","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Depth","","","",0,1,"","","","Quantity {[]} {[]}
","9.6.2.21.4","9.6.2.21.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Depth",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Weight","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Weight","","","",0,1,"","","","Quantity {[]} {[]}
","9.6.2.21.5","9.6.2.21.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Weight",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.NominalVolume","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.NominalVolume","","","",0,1,"","","","Quantity {[]} {[]}
","9.6.2.21.6","9.6.2.21.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.NominalVolume",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.ExternalDiameter","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.ExternalDiameter","","","",0,1,"","","","Quantity {[]} {[]}
","9.6.2.21.7","9.6.2.21.7","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.ExternalDiameter",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Shape","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Shape","","","",0,1,"","","","string {[]} {[]}
","9.6.2.21.8","9.6.2.21.8","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Shape",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Colour","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Colour","","","",0,*,"","","","string {[]} {[]}
","9.6.2.21.9","9.6.2.21.9","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Colour",0,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Imprint","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Imprint","","","",0,*,"","","","string {[]} {[]}
","9.6.2.21.10","9.6.2.21.10","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Imprint",0,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Image","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Image","","","",0,*,"","","","base64Binary {[]} {[]}
","9.6.2.21.11","9.6.2.21.11","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Image",0,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Scoring","MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Scoring","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.6.2.21.12","9.6.2.21.12","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.PhysicalCharacteristics.Scoring",0,1,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.ShelfLife-Storage","MedicinalProduct.PharmaceuticalProduct.Device.ShelfLife-Storage","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.6.2.11","9.6.2.11","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.ShelfLife-Storage",0,*,"",""
"MedicinalProduct.PharmaceuticalProduct.Device.ShelfLife-Storage.ShelfLifeType","MedicinalProduct.PharmaceuticalProduct.Device.ShelfLife-Storage.ShelfLifeType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.6.2.11.2","9.6.2.11.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PharmaceuticalProduct.Device.ShelfLife-Storage.ShelfLifeType",1,1,"",""
